@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric

@data
1677,'2018/02/18 22:47:08:185',35,421.676422,243.594635,47.6689,420.635529,332.62561,70.925842,425.388458,349.55957,73.303932,420.32605,380.207214,69.915375,445.569,426.435547,58.915474,47.76,76.054468
1678,'2018/02/18 22:47:13:154',36,537.889771,252.610931,47.082161,478.175385,337.658997,75.478928,458.581177,372.263428,77.368744,415.502594,397.268799,73.466354,412.00766,441.161652,62.559978,50.16,76.054468
1679,'2018/02/18 22:47:13:204',36,537.964233,252.165695,46.933464,478.3396,336.946533,75.487534,458.730225,372.048828,77.393608,416.181458,397.492004,73.471764,413.138245,441.63916,62.481895,50.16,76.054468
1680,'2018/02/18 22:47:13:254',36,536.852478,252.363037,46.983749,478.225616,336.323792,75.580032,459.044983,371.112762,77.552872,417.951416,398.036194,73.601776,415.295105,442.399414,62.574844,50.16,76.054468
1681,'2018/02/18 22:47:13:303',36,536.356445,252.963684,47.161354,477.70636,334.244202,75.661728,458.82608,368.873535,77.770569,418.5271,397.102417,73.845131,414.723572,441.762268,62.950737,50.16,76.054468
1682,'2018/02/18 22:47:13:353',36,536.526489,253.316025,47.342258,478.187927,333.249634,75.706528,459.361115,367.923737,77.873924,419.237091,396.813721,73.953941,414.425934,441.603973,63.07093,50.16,76.054468
1683,'2018/02/18 22:47:13:404',36,536.599121,253.553513,47.404942,478.338013,331.972839,75.690025,459.552368,367.148682,77.921768,419.784241,396.729034,73.996193,415.154663,441.802917,63.078419,50.16,76.054468
1684,'2018/02/18 22:47:13:453',36,537.350708,254.685684,47.773384,479.885925,329.844849,75.599892,459.726227,366.27655,77.948059,420.171844,396.309021,74.033813,415.027008,441.661072,63.118725,50.16,76.054468
1685,'2018/02/18 22:47:13:504',36,537.219543,255.357819,47.997608,481.679016,328.272369,75.500885,459.931946,365.742737,77.944427,420.046112,395.939606,74.044128,414.517487,441.699921,63.082253,50.16,76.054468
1686,'2018/02/18 22:47:13:554',36,538.430359,256.420288,48.308567,482.369995,327.465607,75.460075,460.254669,365.772339,77.940788,419.942566,396.134003,74.025467,414.212677,442.100464,62.984978,50.16,76.054468
1687,'2018/02/18 22:47:13:604',36,540.337524,258.247223,48.772488,483.133209,326.833618,75.422012,460.464233,365.85672,77.943008,420.113251,396.35556,74.018738,414.212799,442.345886,62.957767,50.16,76.054468
1688,'2018/02/18 22:47:13:654',36,540.526001,258.535706,48.87962,482.617065,326.877686,75.482887,459.942871,366.652039,77.997513,419.905426,397.358185,74.014748,415.01944,443.1521,62.922035,50.16,76.054468
1689,'2018/02/18 22:47:13:705',36,542.890442,259.878357,49.108631,481.939453,327.941956,75.570313,459.569641,368.202454,78.024094,420.010162,399.056641,73.958504,415.51712,444.376831,62.809612,50.16,76.054468
1690,'2018/02/18 22:47:13:753',36,545.039917,259.462097,48.777382,482.403168,327.059418,75.521606,459.81076,367.398254,78.035088,420.136597,398.369629,74.00338,414.938477,443.730011,62.945805,50.16,76.054468
1691,'2018/02/18 22:47:13:803',36,547.455139,258.558258,48.13567,484.85788,321.218414,75.180565,460.702301,361.452209,78.074562,420.276337,392.83075,74.312973,413.67926,439.704529,63.620068,50.16,76.054468
1692,'2018/02/18 22:47:13:854',36,546.207947,258.157928,48.0798,487.283356,317.275757,74.870667,460.549347,357.927795,78.035683,420.007904,389.834167,74.401527,411.707092,438.347229,63.676483,50.16,76.054468
1693,'2018/02/18 22:47:13:904',36,545.190369,257.557434,47.955326,490.35144,313.886047,74.552055,458.648071,355.71991,78.012245,418.335785,388.063782,74.427238,408.71048,438.408508,63.484154,50.16,76.054468
1694,'2018/02/18 22:47:13:953',36,544.940796,257.334534,47.906704,493.487488,312.008514,74.339867,458.031464,354.367188,78.002563,417.908295,386.985352,74.457214,408.237823,438.318207,63.427814,50.16,76.054468
1695,'2018/02/18 22:47:14:004',36,544.426819,256.650024,47.799152,493.587646,310.197205,74.205772,456.664215,352.741943,77.982948,416.924805,385.666016,74.468376,407.460785,437.940521,63.365898,50.16,76.054468
1696,'2018/02/18 22:47:14:054',36,545.60144,257.513245,47.919464,493.682678,309.024109,74.065506,456.342041,351.457672,77.928123,416.39798,384.928223,74.446297,406.349609,437.440002,63.37505,50.16,76.054468
1697,'2018/02/18 22:47:14:104',36,543.594543,258.912903,48.603767,496.70816,312.908936,74.24292,462.649536,357.705261,77.882515,425.379425,393.524658,74.08123,411.170319,441.985413,62.61647,50.16,76.054468
1698,'2018/02/18 22:47:14:154',36,545.358643,260.317078,48.751987,493.714478,313.0271,74.231956,460.539673,362.14856,77.819191,423.641663,396.451813,73.953491,409.64389,442.616699,62.593933,50.16,76.054468
1699,'2018/02/18 22:47:14:204',36,553.268616,267.909546,49.673145,494.799988,310.363434,73.704132,459.070862,360.769836,77.595871,421.247131,393.671082,73.975967,406.132538,439.520752,63.188354,50.16,76.054468
1700,'2018/02/18 22:47:14:254',36,555.612305,271.246887,49.488018,499.242676,310.025879,72.922508,462.263672,360.19397,76.965836,421.596802,392.786285,73.500992,404.044006,438.467163,62.861973,50.16,76.054468
1701,'2018/02/18 22:47:14:305',36,556.499878,273.601135,48.544373,506.328278,309.281616,71.343239,465.245392,358.102783,75.610741,421.020813,390.941101,72.325233,402.846497,436.650879,61.820377,50.16,76.054468
1702,'2018/02/18 22:47:14:354',36,556.460571,274.911804,48.219604,511.650146,309.900177,70.659065,466.022491,357.394775,75.029671,420.481964,390.296417,71.821617,402.490997,435.938049,61.391617,50.16,76.054468
1703,'2018/02/18 22:47:14:404',36,557.345093,275.945618,48.102795,513.566589,311.188293,70.505333,465.899597,357.48407,74.85511,419.517487,390.255249,71.681953,401.603302,435.23703,61.454082,50.16,76.054468
1704,'2018/02/18 22:47:14:456',36,558.462036,276.910126,47.879677,514.795166,312.020355,70.336418,465.838226,357.563049,74.702599,418.979279,389.876434,71.596474,400.68338,434.479492,61.569786,50.16,76.054468
1705,'2018/02/18 22:47:14:504',36,553.74762,276.843384,47.600857,513.404297,311.050049,70.00354,466.060364,357.479919,74.518562,418.555817,389.583923,71.518692,400.441132,434.154877,61.729446,50.16,76.054468
1706,'2018/02/18 22:47:14:555',36,549.722717,275.272217,47.230309,513.236572,310.922089,69.895264,465.480072,357.071716,74.472321,417.509918,389.639008,71.486855,400.076721,436.874023,61.295399,50.16,76.054468
1707,'2018/02/18 22:47:14:605',36,548.246216,274.48584,47.09642,514.216858,310.904541,69.86557,465.117401,356.87323,74.486542,416.391632,389.213501,71.510635,398.691193,438.526855,60.96978,50.16,76.054468
1708,'2018/02/18 22:47:14:654',36,547.677307,274.26062,47.056751,514.264099,310.944,69.87085,464.818512,356.708649,74.494019,415.978607,389.059021,71.520836,398.064087,439.330475,60.802994,50.16,76.054468
1709,'2018/02/18 22:47:14:704',36,547.314514,274.13681,47.036655,513.941772,310.815369,69.87233,464.59198,356.67218,74.497551,415.625641,389.015076,71.521439,397.716583,439.790009,60.699451,50.16,76.054468
1710,'2018/02/18 22:47:14:755',36,546.568481,273.958221,47.018173,512.635498,310.838196,69.892975,463.38208,356.760132,74.485039,414.271942,389.196808,71.48362,396.615265,440.049896,60.582298,50.16,76.054468
1711,'2018/02/18 22:47:14:804',36,543.981934,273.385071,46.861607,510.306671,311.109619,69.910049,460.250336,356.907898,74.449638,410.412933,389.344269,71.389984,392.70105,440.427582,60.345451,50.16,76.054468
1712,'2018/02/18 22:47:14:854',36,540.541321,273.373779,46.816551,508.052521,311.176147,69.894363,456.451416,356.708344,74.481873,402.794861,391.133942,71.274597,390.074463,439.146301,60.728943,50.16,76.054468
1713,'2018/02/18 22:47:14:904',36,537.58313,273.34668,46.87915,503.851166,311.701691,70.011086,452.001312,356.303101,74.511681,395.927612,392.901886,71.138405,384.846008,438.034363,60.880882,50.16,76.054468
1714,'2018/02/18 22:47:14:954',36,536.227173,273.157837,46.900543,501.7341,311.781921,70.097549,450.583496,355.849335,74.562149,393.083496,393.788269,71.11087,383.644531,437.362549,61.062954,50.16,76.054468
1715,'2018/02/18 22:47:15:005',36,533.765869,273.05542,46.78532,498.769196,311.884613,70.100601,448.617676,354.963379,74.538368,389.807831,395.338593,70.996582,381.844421,436.581299,61.250877,50.16,76.054468
1716,'2018/02/18 22:47:15:054',36,532.503296,273.162384,46.647686,497.725372,312.040894,70.030907,447.923523,353.967957,74.470741,388.16098,395.779907,70.928154,380.715485,436.01889,61.357376,50.16,76.054468
1717,'2018/02/18 22:47:15:104',36,532.036804,273.212158,46.606411,497.289063,312.284668,70.027832,447.868317,353.524658,74.44516,387.666321,395.898865,70.907761,380.431732,435.852509,61.390411,50.16,76.054468
1718,'2018/02/18 22:47:15:154',36,531.550293,273.135315,46.536915,496.83847,312.420715,70.011185,447.789398,353.100525,74.412323,387.2323,396.08078,70.874474,380.286133,435.587463,61.425358,50.16,76.054468
1719,'2018/02/18 22:47:15:205',36,531.300293,272.851135,46.43174,496.890869,312.495544,69.990387,447.918823,352.654724,74.379379,386.985809,396.327637,70.826813,380.275696,435.101166,61.463261,50.16,76.054468
1720,'2018/02/18 22:47:15:255',36,531.282715,272.506683,46.367329,496.867065,312.505676,70.001984,448.002106,352.358063,74.371063,386.939606,396.461487,70.798401,380.421509,434.741028,61.481609,50.16,76.054468
1721,'2018/02/18 22:47:15:304',36,531.147644,272.058838,46.277004,496.725281,312.512451,70.025513,448.073547,351.944336,74.361702,386.874817,396.545288,70.764175,380.524536,434.434235,61.474804,50.16,76.054468
1722,'2018/02/18 22:47:15:354',36,530.993408,271.881104,46.266159,496.657715,312.424133,70.03334,447.941589,351.831665,74.36351,386.789398,396.64032,70.748077,380.604279,434.31424,61.476986,50.16,76.054468
1723,'2018/02/18 22:47:15:405',36,530.99115,271.815887,46.268551,496.749695,312.370972,70.02861,448.049164,351.707397,74.358566,386.773895,396.734619,70.733368,380.665802,434.310822,61.464897,50.16,76.054468
1724,'2018/02/18 22:47:15:455',36,530.903625,271.707214,46.24987,496.580261,312.498169,70.031303,448.183105,351.628601,74.335335,386.7724,396.94281,70.68911,380.698059,434.296875,61.42424,50.16,76.054468
1725,'2018/02/18 22:47:15:505',36,531.255859,271.468384,46.318764,496.691284,312.70929,70.059525,448.272522,351.687805,74.307579,386.593658,397.102173,70.601852,380.586121,434.037964,61.329567,50.16,76.054468
1726,'2018/02/18 22:47:15:558',36,532.437744,271.394897,46.568935,496.82666,313.033264,70.100273,448.390717,351.733887,74.244057,386.364929,397.217651,70.43924,380.487213,433.548126,61.146591,50.16,76.054468
1727,'2018/02/18 22:47:15:605',36,533.517944,271.624786,46.834244,496.866516,313.181763,70.147217,448.393311,351.812225,74.232422,386.250397,397.293945,70.368881,380.38739,433.228851,61.071274,50.16,76.054468
1728,'2018/02/18 22:47:15:656',36,534.510742,271.816101,47.048164,497.094543,313.226105,70.171043,448.423798,351.848816,74.21756,386.226807,397.28421,70.309921,380.031158,432.975342,60.986526,50.16,76.054468
1729,'2018/02/18 22:47:15:705',36,534.601685,271.717407,47.114815,497.496033,313.089722,70.162628,448.443146,351.84259,74.209679,386.197845,397.286591,70.274887,379.840027,432.863953,60.930019,50.16,76.054468
1730,'2018/02/18 22:47:15:754',36,534.396423,271.431885,47.076485,497.710571,312.877197,70.140366,448.453552,351.80011,74.193703,386.223724,397.269165,70.241028,379.961212,432.765656,60.887299,50.16,76.054468
1731,'2018/02/18 22:47:15:804',36,533.731201,270.642639,46.840698,497.967041,312.678986,70.110901,448.616943,351.656433,74.168991,386.429749,397.265076,70.205536,380.237549,432.573975,60.865288,50.16,76.054468
1732,'2018/02/18 22:47:15:855',36,533.607117,270.088745,46.665878,498.025116,312.554169,70.09462,449.01059,351.303009,74.140305,386.625244,397.23941,70.171707,380.421722,432.354401,60.846909,50.16,76.054468
1733,'2018/02/18 22:47:15:908',36,533.382202,269.426331,46.444679,498.033508,312.435242,70.078873,449.382416,350.89093,74.103836,386.837463,397.099213,70.131897,380.674469,432.071259,60.820572,50.16,76.054468
1734,'2018/02/18 22:47:15:955',36,533.297485,269.033783,46.311485,498.027191,312.235352,70.003906,449.626495,350.463989,74.011375,386.961517,396.713135,70.045807,380.654114,431.712952,60.731262,50.16,76.054468
1735,'2018/02/18 22:47:16:005',36,533.125183,268.995392,46.189434,498.078583,312.055664,69.846863,449.492432,350.272278,73.868546,386.87146,396.454071,69.919029,380.50415,431.406311,60.630074,50.16,76.054468
1736,'2018/02/18 22:47:16:055',36,532.88208,268.984497,46.100613,498.061035,311.924957,69.754959,449.280457,350.253357,73.795082,386.772766,396.365265,69.855591,380.448517,431.231201,60.595844,50.16,76.054468
1737,'2018/02/18 22:47:16:105',36,532.383423,269.019226,46.014515,497.743164,311.793823,69.665268,448.986084,350.166168,73.722694,386.524658,396.236359,69.803452,380.234589,431.056213,60.575024,50.16,76.054468
1738,'2018/02/18 22:47:16:155',36,531.786377,269.015808,45.963612,497.004974,311.609985,69.622337,448.634521,349.995697,73.682053,386.125641,395.817505,69.79583,379.902344,430.835144,60.584061,50.16,76.054468
1739,'2018/02/18 22:47:16:206',36,531.627075,269.083435,46.022343,496.561249,311.464233,69.607697,448.61264,349.971008,73.665123,386.259888,395.624451,69.79657,380.006744,430.616455,60.60453,50.16,76.054468
1740,'2018/02/18 22:47:16:258',36,531.564087,269.077606,46.046455,496.526917,311.38501,69.598259,448.719513,349.973846,73.65786,386.493286,395.626587,69.792938,380.173645,430.512939,60.612656,50.16,76.054468
1741,'2018/02/18 22:47:16:306',36,531.567261,269.13739,46.136642,496.570465,311.272888,69.58905,448.781464,350.006531,73.65802,386.683777,395.647705,69.795013,380.320679,430.442932,60.625107,50.16,76.054468
1742,'2018/02/18 22:47:16:355',36,531.807983,269.130493,46.215714,497.29715,310.918823,69.564789,448.997833,349.966675,73.678673,387.073181,395.750641,69.812164,380.464905,430.370819,60.642891,50.16,76.054468
1743,'2018/02/18 22:47:16:404',36,531.635071,268.989746,46.237644,496.370422,310.550903,69.613388,450.515961,349.641113,73.707321,390.045898,396.002472,69.892281,382.744476,430.247284,60.760952,50.16,76.054468
1744,'2018/02/18 22:47:16:454',36,531.419312,268.955505,46.18499,495.452332,310.397217,69.630844,451.085815,349.548584,73.710503,390.450745,396.082458,69.912415,383.496735,430.153107,60.824883,50.16,76.054468
1745,'2018/02/18 22:47:16:505',36,531.341309,269.081604,46.12191,494.86322,310.358582,69.622635,451.564758,349.621277,73.697151,390.354584,396.208954,69.908165,383.322174,430.115479,60.8536,50.16,76.054468
1746,'2018/02/18 22:47:16:555',36,531.204102,269.448822,46.075283,493.327087,310.100708,69.571205,451.252197,349.685059,73.645477,389.936157,396.165039,69.869812,382.282959,429.973328,60.838528,50.16,76.054468
1747,'2018/02/18 22:47:16:609',36,530.879578,269.788696,45.977085,493.160858,309.972595,69.461578,451.379913,349.683411,73.562103,389.849731,396.057556,69.814865,382.041534,429.808533,60.828461,50.16,76.054468
1748,'2018/02/18 22:47:16:655',36,530.6745,270.029724,45.90102,492.675354,310.002197,69.407524,451.173523,349.789246,73.510376,389.63327,396.068756,69.772949,381.217896,429.715668,60.800484,50.16,76.054468
1749,'2018/02/18 22:47:16:705',36,530.529297,270.485779,45.897949,493.204102,311.17865,69.462265,451.314789,351.040588,73.535881,389.808472,396.926697,69.774879,381.596863,430.675964,60.763561,50.16,76.054468
1750,'2018/02/18 22:47:16:755',36,529.638062,271.494202,45.647415,494.095093,313.437622,69.509438,451.809509,353.446625,73.591675,390.038177,397.75177,69.90773,382.622498,432.849365,60.822872,50.16,76.054468
1751,'2018/02/18 22:47:16:805',36,529.423096,271.46167,45.483017,492.987823,312.343994,69.379547,451.192932,353.216461,73.549004,389.430969,396.936554,69.921303,381.815674,432.151978,60.912457,50.16,76.054468
1752,'2018/02/18 22:47:16:856',36,529.293213,271.473999,45.393261,492.490753,311.422729,69.250549,450.965759,352.643829,73.49633,389.145081,396.304718,69.919922,381.199524,431.448547,60.985741,50.16,76.054468
1753,'2018/02/18 22:47:16:905',36,528.908569,271.345764,45.300339,492.265717,310.813141,69.162804,450.668243,351.783356,73.450882,389.107056,395.82901,69.918991,381.067535,430.906036,61.043053,50.16,76.054468
1754,'2018/02/18 22:47:16:959',36,528.611877,271.055145,45.213879,491.955261,310.29834,69.114143,450.47049,351.098389,73.426407,388.876953,395.319885,69.925232,381.014709,430.457855,61.086456,50.16,76.054468
1755,'2018/02/18 22:47:17:006',36,528.71167,270.922516,45.204327,491.628723,309.9198,69.092468,450.345764,350.578552,73.414948,388.902344,394.966675,69.935753,381.064087,430.061981,61.128544,50.16,76.054468
1756,'2018/02/18 22:47:17:056',36,529.116455,270.867554,45.276646,491.577759,309.542053,69.096588,450.397125,350.153534,73.430206,389.069885,394.701416,69.962494,381.298096,429.755005,61.174263,50.16,76.054468
1757,'2018/02/18 22:47:17:105',36,530.116333,270.922058,45.409458,491.994171,309.105713,69.121452,450.66095,349.616486,73.470001,389.370544,394.426636,70.010712,381.427124,429.312531,61.243591,50.16,76.054468
1758,'2018/02/18 22:47:17:155',36,530.712524,270.983521,45.467117,492.427979,308.817566,69.11293,451.023346,349.23053,73.47451,389.719238,394.227417,70.026405,381.688171,429.027649,61.278149,50.16,76.054468
1759,'2018/02/18 22:47:21:073',37,605.543579,297.980164,43.25433,562.338501,332.797089,67.316925,487.797058,365.319946,72.217026,402.733398,396.812317,69.006058,365.767334,430.362488,59.327469,51.84,76.054468
1760,'2018/02/18 22:47:21:124',37,605.453979,298.307922,43.320969,562.059448,332.824249,67.320618,487.81427,365.230316,72.203804,402.743713,396.532043,69.010117,365.09845,429.71051,59.389088,51.84,76.054468
1761,'2018/02/18 22:47:21:175',37,605.385498,298.477448,43.342442,562.104126,332.792114,67.299805,487.998138,365.163879,72.185287,402.577576,396.043915,69.021706,364.521362,429.084045,59.454372,51.84,76.054468
1762,'2018/02/18 22:47:21:224',37,605.362,298.524414,43.351265,562.482239,332.901184,67.267685,488.123535,365.041626,72.166634,402.3862,395.487183,69.030952,364.208008,428.636292,59.492336,51.84,76.054468
1763,'2018/02/18 22:47:21:273',37,605.398132,298.585693,43.327518,562.951172,333.063477,67.226959,488.291382,364.88855,72.139137,402.558624,395.140381,69.02446,363.99704,428.262665,59.509972,51.84,76.054468
1764,'2018/02/18 22:47:21:324',37,605.447876,298.640381,43.308636,562.940247,333.087219,67.218246,488.244446,364.783325,72.128777,402.689758,395.069366,69.0177,363.934875,428.101685,59.518166,51.84,76.054468
1765,'2018/02/18 22:47:21:375',37,605.646057,298.770782,43.274456,562.872498,333.093231,67.20636,488.155701,364.538513,72.114281,402.717133,394.715637,69.018349,363.727722,427.707275,59.547722,51.84,76.054468
1766,'2018/02/18 22:47:21:425',37,605.756348,298.891357,43.287075,562.881348,333.018738,67.193214,488.210449,364.288696,72.104607,402.733704,394.326477,69.029335,363.530151,427.27887,59.590569,51.84,76.054468
1767,'2018/02/18 22:47:21:474',37,605.953125,299.08374,43.327946,563.391602,332.944061,67.142723,488.461182,363.945618,72.078934,402.545227,393.583984,69.03997,363.057373,426.656311,59.624966,51.84,76.054468
1768,'2018/02/18 22:47:21:524',37,606.36499,299.15979,43.327965,563.668335,332.832458,67.128853,488.647522,363.65448,72.071098,402.528259,393.106506,69.047821,362.897522,426.20929,59.64996,51.84,76.054468
1769,'2018/02/18 22:47:21:574',37,606.351868,299.080017,43.328205,563.865173,332.465393,67.084488,489.6633,363.75116,72.024002,404.350952,393.743774,69.002838,364.161194,426.481995,59.627693,51.84,76.054468
1770,'2018/02/18 22:47:21:625',37,606.553833,299.324341,43.28426,564.621521,332.263153,67.01458,490.33371,363.620819,71.997871,404.511963,393.208282,69.009346,364.537384,426.240967,59.686611,51.84,76.054468
1771,'2018/02/18 22:47:21:674',37,606.828857,299.362488,43.216892,565.174072,331.825256,66.991364,491.089844,363.670166,72.019684,405.957336,393.37616,69.063538,365.087952,426.225159,59.772224,51.84,76.054468
1772,'2018/02/18 22:47:21:724',37,605.892456,299.397888,43.179543,564.713806,331.23053,66.966789,492.145874,364.218872,72.034409,407.320282,394.444702,69.091721,369.084076,428.500702,59.789398,51.84,76.054468
1773,'2018/02/18 22:47:21:774',37,605.593262,299.695679,43.201233,563.983948,330.560669,66.944847,491.632446,364.112671,72.049789,406.766998,394.499969,69.088348,371.884094,430.083832,59.766438,51.84,76.054468
1774,'2018/02/18 22:47:21:824',37,605.009766,299.82312,43.160534,563.473633,330.239685,66.959076,490.979431,364.169922,72.111801,405.236267,393.589142,69.166977,370.707397,430.343201,59.792973,51.84,76.054468
1775,'2018/02/18 22:47:21:875',37,605.074097,299.874268,43.076847,563.698181,330.210754,66.910034,491.330475,364.172211,72.075249,406.229187,393.697754,69.152664,369.694427,430.167297,59.739185,51.84,76.054468
1776,'2018/02/18 22:47:21:924',37,605.004761,300.010986,43.037754,563.638855,330.581238,66.860466,491.276459,363.470428,72.005165,405.448639,392.706848,69.113029,368.828217,429.366608,59.754597,51.84,76.054468
1777,'2018/02/18 22:47:21:975',37,604.735718,300.182831,43.033909,563.591187,330.765137,66.795944,491.485291,363.312134,71.938744,405.535309,392.577515,69.069801,368.338837,428.758514,59.783485,51.84,76.054468
1778,'2018/02/18 22:47:22:025',37,604.89386,300.384827,42.997925,563.852722,330.920471,66.750175,491.355469,363.025452,71.904289,404.900269,391.74585,69.062263,367.208618,427.942383,59.813663,51.84,76.054468
1779,'2018/02/18 22:47:22:075',37,604.543762,300.161072,43.026405,564.041138,331.301758,66.758163,491.52121,363.241638,71.894852,404.980865,391.56485,69.053932,367.185333,427.724182,59.819656,51.84,76.054468
1780,'2018/02/18 22:47:22:125',37,604.878113,300.138947,42.986599,564.354614,331.692749,66.730759,491.986572,363.308655,71.846336,405.515045,391.689484,69.002029,368.32608,427.857269,59.784359,51.84,76.054468
1781,'2018/02/18 22:47:22:174',37,605.23877,300.253876,42.929974,564.437439,332.095764,66.68515,492.138062,363.328369,71.770325,405.669983,391.58078,68.922409,367.947449,427.424805,59.730415,51.84,76.054468
1782,'2018/02/18 22:47:22:225',37,605.108215,300.266296,42.916248,564.2948,332.109833,66.653702,492.173859,363.482086,71.730103,405.559174,391.352966,68.890961,367.677765,427.152557,59.713585,51.84,76.054468
1783,'2018/02/18 22:47:22:275',37,605.042419,300.257568,42.941261,563.848755,332.120911,66.691269,491.365845,363.375732,71.758606,404.752106,391.057159,68.904877,366.88446,426.761749,59.739979,51.84,76.054468
1784,'2018/02/18 22:47:22:325',37,605.14325,300.47406,42.989666,562.879639,332.114746,66.764221,489.613373,363.051697,71.816757,402.871368,390.388702,68.937424,364.902039,426.127197,59.772457,51.84,76.054468
1785,'2018/02/18 22:47:22:374',37,605.28302,300.59024,43.016365,562.390869,332.189026,66.802917,488.898621,363.059326,71.837418,402.011383,390.243683,68.945084,364.062805,425.92923,59.767181,51.84,76.054468
1786,'2018/02/18 22:47:22:425',37,605.293945,300.617737,43.022835,562.326904,332.328064,66.819664,488.912079,363.319153,71.843918,401.981323,390.450745,68.948914,364.119507,426.171417,59.744328,51.84,76.054468
1787,'2018/02/18 22:47:22:475',37,605.357544,300.717346,43.025455,562.312195,332.580322,66.837814,488.695343,363.429199,71.854248,401.935089,390.854706,68.948975,363.89743,426.417786,59.712086,51.84,76.054468
1788,'2018/02/18 22:47:22:525',37,605.294861,300.712952,42.997643,561.906189,332.370178,66.822556,488.076233,363.135681,71.841446,401.651947,390.871429,68.929604,363.618988,426.465118,59.672543,51.84,76.054468
1789,'2018/02/18 22:47:22:574',37,604.608459,300.240051,42.962898,560.810486,331.523438,66.792747,486.646088,362.074066,71.82032,400.514923,390.158966,68.904144,362.791992,425.823303,59.658344,51.84,76.054468
1790,'2018/02/18 22:47:22:627',37,603.942383,299.597992,42.954041,559.896729,330.613586,66.804764,485.516754,361.122925,71.84623,399.53125,389.447144,68.929375,362.015656,425.155182,59.694237,51.84,76.054468
1791,'2018/02/18 22:47:22:675',37,603.577576,299.080139,42.959,559.485962,330.104767,66.837105,484.876526,360.579346,71.88504,398.871552,388.949768,68.964096,361.571075,424.768616,59.724342,51.84,76.054468
1792,'2018/02/18 22:47:22:726',37,603.286987,298.694733,42.979412,559.12854,329.692993,66.863663,484.483459,360.10022,71.913567,398.371765,388.55658,68.992989,361.198395,424.565247,59.733898,51.84,76.054468
1793,'2018/02/18 22:47:22:775',37,603.19458,298.520355,42.983875,559.186768,329.656311,66.864128,484.546387,360.022888,71.913574,398.27655,388.533234,68.992958,361.038116,424.662933,59.69891,51.84,76.054468
1794,'2018/02/18 22:47:22:825',37,603.119568,298.415161,42.978191,559.421997,329.870178,66.858856,484.867676,360.123291,71.902122,398.42807,388.680084,68.986176,361.043732,425.040649,59.622684,51.84,76.054468
1795,'2018/02/18 22:47:22:874',37,603.227295,298.371033,42.977856,559.605591,329.950653,66.859665,485.280457,360.263733,71.893005,398.665527,388.823425,68.977501,361.162445,425.30011,59.564117,51.84,76.054468
1796,'2018/02/18 22:47:22:925',37,603.425903,298.267822,42.948357,559.897339,329.965759,66.863037,485.485535,360.209137,71.899437,398.788818,388.799316,68.985878,361.161896,425.383301,59.538948,51.84,76.054468
1797,'2018/02/18 22:47:22:976',37,603.551086,298.162323,42.916321,560.157837,329.932861,66.860069,485.638306,360.147095,71.908752,398.87561,388.775635,69.002022,361.209106,425.461914,59.535851,51.84,76.054468
1798,'2018/02/18 22:47:23:025',37,603.590515,298.071167,42.885376,560.373352,329.894348,66.856201,485.721497,360.087219,71.919662,398.881073,388.728088,69.020966,361.182953,425.464233,59.550823,51.84,76.054468
1799,'2018/02/18 22:47:23:075',37,603.618042,297.991333,42.870575,560.371704,329.800201,66.866264,485.733734,360.079346,71.935707,398.755646,388.604492,69.043182,361.012817,425.424438,59.56815,51.84,76.054468
1800,'2018/02/18 22:47:23:125',37,603.679993,297.830444,42.862076,560.343872,329.66333,66.894287,485.674072,359.940033,71.968445,398.56665,388.389557,69.080276,360.721954,425.390625,59.584236,51.84,76.054468
1801,'2018/02/18 22:47:23:176',37,603.708984,297.548096,42.833023,560.435669,329.465149,66.915001,485.710876,359.753967,72.00177,398.413116,388.150482,69.121506,360.356537,425.357422,59.595886,51.84,76.054468
1802,'2018/02/18 22:47:23:225',37,603.629883,297.387085,42.812363,560.707886,329.241547,66.907158,485.904144,359.566345,72.021011,398.239044,388.065063,69.150276,360.171753,425.393921,59.609322,51.84,76.054468
1803,'2018/02/18 22:47:23:274',37,603.576538,297.293182,42.79493,560.864746,329.089355,66.899254,486.069702,359.456299,72.031387,398.071472,388.077606,69.165695,360.050598,425.432495,59.621731,51.84,76.054468
1804,'2018/02/18 22:47:23:325',37,603.508667,297.197784,42.785095,560.921143,328.969727,66.901215,486.18045,359.341766,72.044296,397.994598,388.021027,69.185455,359.913208,425.485809,59.628525,51.84,76.054468
1805,'2018/02/18 22:47:23:376',37,603.642883,297.15274,42.795311,561.060791,328.837097,66.904495,486.330475,359.230164,72.062401,397.964844,387.934387,69.212112,359.80188,425.572449,59.633255,51.84,76.054468
1806,'2018/02/18 22:47:23:426',37,603.73999,297.130981,42.79969,561.222473,328.680908,66.904106,486.552338,359.143921,72.07753,397.973175,387.901733,69.235054,359.841431,425.602966,59.65081,51.84,76.054468
